18.055549 28.951781 K1VI
27.653703 15.957198 B7IV
18.999634 28.281415 K7I
19.978435 17.980529 F8VII
21.004676 18.60826 K0VII
28.774794 16.300173 A3I
17.946683 27.443201 F3I
19.059703 27.656129 G4IV
17.294121 27.695319 B9V
18.66661 28.864047 K8V
17.474878 26.106968 F8VII
19.727654 17.310185 B1V
17.195845 27.885602 F0III
20.768057 18.167429 F6II
18.138578 28.119244 M8IV
17.658569 27.668522 G8I
18.072163 27.467184 M7I
17.358277 27.958254 F4V
17.824979 27.663213 A4VII
28.017505 16.188918 O4VII
20.356449 18.215081 F2VII
17.015337 27.577776 B7VII
17.439635 26.658099 A2I
19.951032 17.824597 A2III
29.064188 16.506237 G5II
17.861487 29.710197 O1III
18.160016 27.566705 A7V
26.62071 16.091038 F2VI
28.275181 14.733478 O3IV
18.709535 27.610516 O0I
18.038858 27.791402 A0V
17.491049 28.049823 F4II
18.337411 28.735601 M8VI
17.945879 28.327957 F2I
18.295194 29.398156 A1I
18.539679 27.074072 A2II
17.341301 28.602597 B6VI
18.165165 27.937766 O0VII
19.484159 28.872088 G0VII
18.445303 27.714633 O5II
18.376933 29.111669 G6IV
17.576828 27.252386 O0I
19.765682 16.989192 O7VI
28.60015 15.536825 O6I
17.941089 28.357471 F1VI
18.136556 28.604412 F5II
18.103468 29.762041 O7I
16.549549 27.375488 M9VI
17.235108 28.947568 K9VII
17.446309 30.199613 G8I
27.761371 15.573278 B8II
17.792276 28.185676 M6IV
18.081669 29.018515 G2II
17.604848 28.572899 G1V
20.789277 16.8074 A3II
18.915258 28.405359 F5VI
19.201957 18.312399 A9III
18.476693 28.130699 G0V
18.640397 28.669048 A9I
16.955586 27.658578 G8II
18.009254 29.152844 A7V
18.90457 28.493963 O5VII
18.692867 27.475462 M7VI
18.092183 27.523644 K5I
18.471096 27.828955 A2VII
18.772557 28.295486 A8III
17.645845 27.694334 O4III
17.631327 30.035945 A5II
20.666405 17.257578 B8II
19.714124 16.717571 O9V
17.833572 29.987813 F5V
18.673685 28.429764 O4V
28.905374 15.449521 A2II
17.503076 27.862836 G1II
18.355811 28.687315 M6II
17.312421 28.026681 M9III
18.608938 29.136744 F8I
17.873925 29.151605 G2VI
17.680934 28.648802 M6VI
16.553253 27.938342 K3I
20.379533 17.720501 B5VI
20.011938 16.750383 M0VII
18.002994 29.241767 K0III
16.931604 28.509396 K6I
27.334477 16.402768 M9II
17.812052 29.242162 K2IV
21.171452 17.865397 G0II
17.956215 27.849073 M1IV
17.679699 28.415493 F9II
18.277005 28.792363 O7VII
20.968712 18.304308 K8V
17.101098 27.615346 M8VII
16.666378 27.281331 A6II
17.684292 27.589566 O1V
18.084257 28.174893 G4II
16.721286 28.499264 K0VI
17.94376 28.170279 G3IV
18.205193 28.019987 O4V
19.516791 18.712338 G3IV
21.086042 17.219507 G5III
27.186289 15.157134 G4V
17.918771 28.504439 F1V
16.504725 28.222073 G6VI
27.49125 17.046936 O2V
17.969853 28.078232 K3VI
18.840684 28.740477 F0VI
18.07813 28.113918 G0VII
18.479138 27.755881 A6III
28.509836 16.295086 G1I
16.837819 28.657136 B9VII
18.275414 28.409629 F2IV
19.909203 28.524907 G3I
19.164048 28.393106 K9VII
26.829999 16.177027 A4III
17.31406 26.990182 F3V
20.914998 16.922086 M1VII
17.339917 26.559844 G1III
17.746741 26.789088 G0VII
17.957486 27.824531 A5V
17.71016 28.328335 K0IV
27.108129 15.615621 K9IV
29.334109 15.220437 A4VII
18.098515 28.701722 O5II
16.59771 27.854305 G5VI
18.284044 28.543852 G9IV
17.877624 27.698133 M8IV
18.102025 26.649816 M0IV
17.259815 26.923941 B5VI
26.806685 16.811203 O6IV
18.38513 29.106317 A1VI
18.266808 27.627852 F0III
16.697125 28.596736 K7VI
18.359745 28.71711 K0I
17.140006 28.925297 K4III
19.659177 28.025052 B1V
20.745729 16.634553 K9III
19.292575 17.988988 A8I
18.124341 28.47999 B1IV
27.887714 16.613886 G7III
20.621825 16.813934 M9II
20.916314 18.944388 O6VI
18.482752 29.049229 K4V
27.221147 16.300158 G2VII
16.798232 27.655402 O9III
18.383965 26.775153 M5II
18.357471 29.723112 M2VII
17.488036 28.546179 M3IV
20.515349 17.656223 F4VI
18.681077 28.661152 G8III
18.253872 28.456321 G7III
19.492177 29.437803 A3VII
19.535115 28.437598 G9II
18.050766 27.049902 M3III
18.803231 29.151689 M7II
17.218526 27.922955 K6VI
27.832001 14.973197 M3III
17.759862 28.823269 M9V
17.030899 27.872438 K7I
27.544886 15.177444 G7III
19.022861 17.320734 M3V
17.428837 29.65006 O6I
17.014468 28.020604 G5I
16.489122 28.675239 K8IV
18.200613 28.04825 K2I
20.164521 18.133383 G4VI
19.333037 16.390632 G4VII
17.869208 27.226359 K8III
16.715776 26.889631 B6I
18.664326 28.654886 F3II
18.071823 27.9315 F5I
19.189252 27.315342 B9I
18.589919 29.635569 F5II
17.067116 28.7794 B8VII
17.546128 27.81848 M2II
17.282213 27.332416 B7II
17.567745 28.585284 A7V
19.83412 16.988907 A6IV
17.821873 28.448937 A2VII
17.253883 28.926904 A0III
17.98865 27.42819 K8II
18.894841 27.187214 G4V
17.578831 28.696257 O4II
18.352667 28.093198 K7VII
17.316255 28.156814 M0IV
18.00412 26.977536 G3II
17.964263 28.986187 M2II
18.591691 28.180798 K8IV
20.378321 17.222397 M8VII
18.564696 28.787056 B0I
17.75416 28.414851 M7V
17.222719 27.72009 O0IV
18.356978 28.178957 B5II
19.172224 27.504961 O4III
20.311681 18.038951 M2IV
20.120124 17.035552 G5IV
20.295823 17.672538 K0III
28.682774 16.031309 A9I
17.790736 28.766329 F3IV
18.970734 27.787429 F0V
17.143056 28.329781 F3I
18.169276 28.761702 B8V
27.343154 14.706147 A4I
27.918229 15.51205 A7VI
18.224244 28.45871 M2VII
21.711583 17.376537 A8I
17.76548 28.384337 B9V
18.663359 28.929927 F3II
17.133424 30.53019 B8V
17.570817 27.943724 O3II
19.450256 16.193479 B6III
18.288725 28.754599 F5II
19.598975 17.032456 B4IV
18.396118 29.443075 M0I
17.637431 27.487317 F8V
27.141564 15.063052 F7IV
16.669612 28.11499 F7V
18.088363 28.428813 O8VI
19.571211 16.509253 M7III
18.04341 27.43316 F1II
18.144801 29.048354 B5V
16.561643 26.894863 G7I
18.148137 28.834037 G8IV
17.978145 26.912373 O8VII
26.357891 15.16865 F6III
17.503233 29.698554 O2IV
19.245911 27.517032 G7VI
17.57119 28.430171 M6V
19.237877 29.340743 K7II
19.410862 27.666166 O0V
17.925755 28.620747 M9III
18.359029 27.592293 B0II
16.934023 26.950856 K7II
16.297056 28.814765 G2VI
28.763364 16.243966 G1V
19.437527 18.2863 K7I
20.550605 16.64563 K3IV
17.576388 27.003187 F4III
19.225634 28.431987 B3V
18.299459 28.009121 M8IV
17.96064 27.386151 M5V
18.866059 28.648093 M4III
17.771432 27.579225 G0V
20.274645 17.318503 K8VI
16.854981 28.129358 O9II
17.758746 27.73118 M9I
17.643376 28.319452 B9I
21.250603 18.607603 K8VII
26.862913 16.635585 O3VI
17.712384 29.319978 O4I
16.824877 26.368776 A6V
16.945238 27.803012 F7IV
18.990678 29.363 F7VI
18.0162 28.351532 B0IV
18.040569 28.66883 G1IV
18.134788 28.910528 F4V
17.766513 27.834403 A1IV
27.172797 15.370837 A1VII
27.686165 14.519433 F4II
28.279046 16.408109 G6I
18.232918 28.204823 G1V
17.682558 28.339 G3IV
18.472912 27.969545 B9VI
18.439903 27.619144 O6VI
17.915734 28.827465 M4IV
19.279788 29.491177 A0IV
17.781547 27.237856 A3I
19.073265 30.03183 K2III
17.688926 28.124959 A1I
17.955053 28.60989 B8III
18.06778 28.850284 G4V
17.354774 28.441715 K0IV
27.49933 15.600127 O9III
27.380966 15.016875 K1VI
28.267522 15.851332 F9V
17.737214 27.594514 A1III
18.264906 27.367483 G0IV
18.790774 27.841762 G6VII
18.346267 28.074684 K0IV
17.847195 28.859561 M2VII
18.978213 29.212125 F0V
17.797524 27.666217 B6II
